LGA_2018,Region,Time,Value,,
59170,Williams (S),2018,1024,,
59250,Wiluna (S),2001,902,,
59250,Wiluna (S),2002,876,,
59250,Wiluna (S),2003,851,,
59250,Wiluna (S),2004,812,,
59250,Wiluna (S),2005,768,,
59250,Wiluna (S),2006,735,,
59250,Wiluna (S),2007,808,,
59250,Wiluna (S),2008,894,,
59250,Wiluna (S),2009,1009,,
59250,Wiluna (S),2010,1095,,
59250,Wiluna (S),2011,1198,,
59250,Wiluna (S),2012,1175,,
59250,Wiluna (S),2013,1131,,
59250,Wiluna (S),2014,1020,,
59250,Wiluna (S),2015,894,,
59250,Wiluna (S),2016,767,,
59250,Wiluna (S),2017,731,,
59250,Wiluna (S),2018,706,,
59310,Wongan-Ballidu (S),2001,1599,,
59310,Wongan-Ballidu (S),2002,1563,,
59310,Wongan-Ballidu (S),2003,1547,,
59310,Wongan-Ballidu (S),2004,1511,,
59310,Wongan-Ballidu (S),2005,1490,,
59310,Wongan-Ballidu (S),2006,1461,,
59310,Wongan-Ballidu (S),2007,1433,,
59310,Wongan-Ballidu (S),2008,1429,,
59310,Wongan-Ballidu (S),2009,1439,,
59310,Wongan-Ballidu (S),2010,1455,,
59310,Wongan-Ballidu (S),2011,1478,,
59310,Wongan-Ballidu (S),2012,1483,,
59310,Wongan-Ballidu (S),2013,1474,,
59310,Wongan-Ballidu (S),2014,1433,,
59310,Wongan-Ballidu (S),2015,1393,,
59310,Wongan-Ballidu (S),2016,1354,,
59310,Wongan-Ballidu (S),2017,1344,,
59310,Wongan-Ballidu (S),2018,1299,,
59320,Woodanilling (S),2001,396,,
59320,Woodanilling (S),2002,400,,
59320,Woodanilling (S),2003,400,,
59320,Woodanilling (S),2004,404,,
59320,Woodanilling (S),2005,404,,
59320,Woodanilling (S),2006,415,,
59320,Woodanilling (S),2007,417,,
59320,Woodanilling (S),2008,424,,
59320,Woodanilling (S),2009,430,,
59320,Woodanilling (S),2010,427,,
59320,Woodanilling (S),2011,427,,
59320,Woodanilling (S),2012,435,,
59320,Woodanilling (S),2013,430,,
59320,Woodanilling (S),2014,429,,
59320,Woodanilling (S),2015,423,,
59320,Woodanilling (S),2016,415,,
59320,Woodanilling (S),2017,426,,
59320,Woodanilling (S),2018,428,,
59330,Wyalkatchem (S),2001,678,,
59330,Wyalkatchem (S),2002,680,,
59330,Wyalkatchem (S),2003,659,,
59330,Wyalkatchem (S),2004,652,,
59330,Wyalkatchem (S),2005,630,,
59330,Wyalkatchem (S),2006,592,,
59330,Wyalkatchem (S),2007,560,,
59330,Wyalkatchem (S),2008,546,,
59330,Wyalkatchem (S),2009,531,,
59330,Wyalkatchem (S),2010,526,,
59330,Wyalkatchem (S),2011,542,,
59330,Wyalkatchem (S),2012,539,,
59330,Wyalkatchem (S),2013,541,,
59330,Wyalkatchem (S),2014,535,,
59330,Wyalkatchem (S),2015,533,,
59330,Wyalkatchem (S),2016,522,,
59330,Wyalkatchem (S),2017,515,,
59330,Wyalkatchem (S),2018,498,,
59340,Wyndham-East Kimberley (S),2001,7240,,
59340,Wyndham-East Kimberley (S),2002,7406,,
59340,Wyndham-East Kimberley (S),2003,7595,,
59340,Wyndham-East Kimberley (S),2004,7716,,
59340,Wyndham-East Kimberley (S),2005,7789,,
59340,Wyndham-East Kimberley (S),2006,7879,,
59340,Wyndham-East Kimberley (S),2007,7866,,
59340,Wyndham-East Kimberley (S),2008,7967,,
59340,Wyndham-East Kimberley (S),2009,8066,,
59340,Wyndham-East Kimberley (S),2010,8111,,
59340,Wyndham-East Kimberley (S),2011,8195,,
59340,Wyndham-East Kimberley (S),2012,8228,,
59340,Wyndham-East Kimberley (S),2013,8243,,
59340,Wyndham-East Kimberley (S),2014,8020,,
59340,Wyndham-East Kimberley (S),2015,7780,,
59340,Wyndham-East Kimberley (S),2016,7478,,
59340,Wyndham-East Kimberley (S),2017,7412,,
59340,Wyndham-East Kimberley (S),2018,7317,,
59350,Yalgoo (S),2001,326,,
59350,Yalgoo (S),2002,316,,
59350,Yalgoo (S),2003,306,,
59350,Yalgoo (S),2004,293,,
59350,Yalgoo (S),2005,274,,
59350,Yalgoo (S),2006,263,,
59350,Yalgoo (S),2007,288,,
59350,Yalgoo (S),2008,317,,
59350,Yalgoo (S),2009,351,,
59350,Yalgoo (S),2010,377,,
59350,Yalgoo (S),2011,417,,
59350,Yalgoo (S),2012,425,,
59350,Yalgoo (S),2013,426,,
59350,Yalgoo (S),2014,405,,
59350,Yalgoo (S),2015,378,,
59350,Yalgoo (S),2016,350,,
59350,Yalgoo (S),2017,356,,
59350,Yalgoo (S),2018,357,,
59360,Yilgarn (S),2001,1832,,
59360,Yilgarn (S),2002,1778,,
59360,Yilgarn (S),2003,1754,,
59360,Yilgarn (S),2004,1683,,
59360,Yilgarn (S),2005,1580,,
59360,Yilgarn (S),2006,1477,,
59360,Yilgarn (S),2007,1535,,
59360,Yilgarn (S),2008,1580,,
59360,Yilgarn (S),2009,1602,,
59360,Yilgarn (S),2010,1634,,
59360,Yilgarn (S),2011,1675,,
59360,Yilgarn (S),2012,1612,,
59360,Yilgarn (S),2013,1539,,
59360,Yilgarn (S),2014,1426,,
59360,Yilgarn (S),2015,1314,,
59360,Yilgarn (S),2016,1213,,
59360,Yilgarn (S),2017,1195,,
59360,Yilgarn (S),2018,1169,,
59370,York (S),2001,3246,,
59370,York (S),2002,3217,,
59370,York (S),2003,3227,,
59370,York (S),2004,3219,,
59370,York (S),2005,3220,,
59370,York (S),2006,3244,,
59370,York (S),2007,3273,,
59370,York (S),2008,3320,,
59370,York (S),2009,3360,,
59370,York (S),2010,3410,,
59370,York (S),2011,3462,,
59370,York (S),2012,3547,,
59370,York (S),2013,3619,,
59370,York (S),2014,3609,,
59370,York (S),2015,3599,,
59370,York (S),2016,3605,,
59370,York (S),2017,3608,,
59370,York (S),2018,3591,,
59499,No usual address (WA),2001,0,,
59499,No usual address (WA),2002,0,,
59499,No usual address (WA),2003,0,,
59499,No usual address (WA),2004,0,,
59499,No usual address (WA),2005,0,,
59499,No usual address (WA),2006,0,,
59499,No usual address (WA),2007,0,,
59499,No usual address (WA),2008,0,,
59499,No usual address (WA),2009,0,,
59499,No usual address (WA),2010,0,,
59499,No usual address (WA),2011,0,,
59499,No usual address (WA),2012,0,,
59499,No usual address (WA),2013,0,,
59499,No usual address (WA),2014,0,,
59499,No usual address (WA),2015,0,,
59499,No usual address (WA),2016,0,,
59499,No usual address (WA),2017,0,,
59499,No usual address (WA),2018,0,,
59799,Migratory - Offshore - Shipping (WA),2001,0,,
59799,Migratory - Offshore - Shipping (WA),2002,0,,
59799,Migratory - Offshore - Shipping (WA),2003,0,,
59799,Migratory - Offshore - Shipping (WA),2004,0,,
59799,Migratory - Offshore - Shipping (WA),2005,0,,
59799,Migratory - Offshore - Shipping (WA),2006,0,,
59799,Migratory - Offshore - Shipping (WA),2007,0,,
59799,Migratory - Offshore - Shipping (WA),2008,0,,
59799,Migratory - Offshore - Shipping (WA),2009,0,,
59799,Migratory - Offshore - Shipping (WA),2010,0,,
59799,Migratory - Offshore - Shipping (WA),2011,0,,
59799,Migratory - Offshore - Shipping (WA),2012,0,,
59799,Migratory - Offshore - Shipping (WA),2013,0,,
59799,Migratory - Offshore - Shipping (WA),2014,0,,
59799,Migratory - Offshore - Shipping (WA),2015,0,,
59799,Migratory - Offshore - Shipping (WA),2016,0,,
59799,Migratory - Offshore - Shipping (WA),2017,0,,
59799,Migratory - Offshore - Shipping (WA),2018,0,,
6,Tasmania,2001,473668,,
6,Tasmania,2002,474152,,
6,Tasmania,2003,478534,,
6,Tasmania,2004,483178,,
6,Tasmania,2005,486202,,
6,Tasmania,2006,489302,,
6,Tasmania,2007,493262,,
6,Tasmania,2008,498568,,
6,Tasmania,2009,504353,,
6,Tasmania,2010,508847,,
6,Tasmania,2011,511483,,
6,Tasmania,2012,511724,,
6,Tasmania,2013,512231,,
6,Tasmania,2014,513621,,
6,Tasmania,2015,515117,,
6,Tasmania,2016,517514,,
6,Tasmania,2017,522410,,
6,Tasmania,2018,528201,,
60210,Break O'Day (M),2001,5839,,
60210,Break O'Day (M),2002,5884,,
60210,Break O'Day (M),2003,5978,,
60210,Break O'Day (M),2004,6084,,
60210,Break O'Day (M),2005,6191,,
60210,Break O'Day (M),2006,6274,,
60210,Break O'Day (M),2007,6308,,
60210,Break O'Day (M),2008,6352,,
60210,Break O'Day (M),2009,6401,,
60210,Break O'Day (M),2010,6446,,
60210,Break O'Day (M),2011,6469,,
60210,Break O'Day (M),2012,6413,,
60210,Break O'Day (M),2013,6353,,
60210,Break O'Day (M),2014,6312,,
60210,Break O'Day (M),2015,6254,,
60210,Break O'Day (M),2016,6198,,
60210,Break O'Day (M),2017,6186,,
60210,Break O'Day (M),2018,6232,,
60410,Brighton (M),2001,12857,,
60410,Brighton (M),2002,12947,,
60410,Brighton (M),2003,13141,,
60410,Brighton (M),2004,13556,,
60410,Brighton (M),2005,13946,,
60410,Brighton (M),2006,14236,,
60410,Brighton (M),2007,14508,,
60410,Brighton (M),2008,14832,,
60410,Brighton (M),2009,15192,,
60410,Brighton (M),2010,15562,,
60410,Brighton (M),2011,15685,,
60410,Brighton (M),2012,15902,,
60410,Brighton (M),2013,16046,,
60410,Brighton (M),2014,16221,,
60410,Brighton (M),2015,16448,,
60410,Brighton (M),2016,16669,,
60410,Brighton (M),2017,16959,,
60410,Brighton (M),2018,17294,,
60610,Burnie (C),2001,19077,,
60610,Burnie (C),2002,19090,,
60610,Burnie (C),2003,19305,,
60610,Burnie (C),2004,19485,,
60610,Burnie (C),2005,19547,,
60610,Burnie (C),2006,19748,,
60610,Burnie (C),2007,19812,,
60610,Burnie (C),2008,19887,,
60610,Burnie (C),2009,20005,,
60610,Burnie (C),2010,20073,,
60610,Burnie (C),2011,20164,,
60610,Burnie (C),2012,19981,,
60610,Burnie (C),2013,19755,,
60610,Burnie (C),2014,19565,,
60610,Burnie (C),2015,19408,,
60610,Burnie (C),2016,19228,,
60610,Burnie (C),2017,19213,,
60610,Burnie (C),2018,19348,,
60810,Central Coast (M) (Tas.),2001,21242,,
60810,Central Coast (M) (Tas.),2002,21119,,
60810,Central Coast (M) (Tas.),2003,21213,,
60810,Central Coast (M) (Tas.),2004,21275,,
60810,Central Coast (M) (Tas.),2005,21174,,
60810,Central Coast (M) (Tas.),2006,21428,,
60810,Central Coast (M) (Tas.),2007,21640,,
60810,Central Coast (M) (Tas.),2008,21942,,
60810,Central Coast (M) (Tas.),2009,22179,,
60810,Central Coast (M) (Tas.),2010,22291,,
60810,Central Coast (M) (Tas.),2011,22332,,
60810,Central Coast (M) (Tas.),2012,22245,,
60810,Central Coast (M) (Tas.),2013,22122,,
60810,Central Coast (M) (Tas.),2014,21989,,
60810,Central Coast (M) (Tas.),2015,21847,,
60810,Central Coast (M) (Tas.),2016,21736,,
60810,Central Coast (M) (Tas.),2017,21835,,
60810,Central Coast (M) (Tas.),2018,21904,,
61010,Central Highlands (M) (Tas.),2001,2339,,
61010,Central Highlands (M) (Tas.),2002,2330,,
61010,Central Highlands (M) (Tas.),2003,2372,,
61010,Central Highlands (M) (Tas.),2004,2321,,
61010,Central Highlands (M) (Tas.),2005,2345,,
61010,Central Highlands (M) (Tas.),2006,2327,,
61010,Central Highlands (M) (Tas.),2007,2338,,
61010,Central Highlands (M) (Tas.),2008,2348,,
61010,Central Highlands (M) (Tas.),2009,2357,,
61010,Central Highlands (M) (Tas.),2010,2353,,
61010,Central Highlands (M) (Tas.),2011,2357,,
61010,Central Highlands (M) (Tas.),2012,2321,,
61010,Central Highlands (M) (Tas.),2013,2278,,
61010,Central Highlands (M) (Tas.),2014,2239,,
61010,Central Highlands (M) (Tas.),2015,2203,,
61010,Central Highlands (M) (Tas.),2016,2169,,
61010,Central Highlands (M) (Tas.),2017,2148,,
61010,Central Highlands (M) (Tas.),2018,2144,,
61210,Circular Head (M),2001,8128,,
61210,Circular Head (M),2002,8105,,
61210,Circular Head (M),2003,8219,,
61210,Circular Head (M),2004,8254,,
61210,Circular Head (M),2005,8286,,
61210,Circular Head (M),2006,8243,,
61210,Circular Head (M),2007,8291,,
61210,Circular Head (M),2008,8343,,
61210,Circular Head (M),2009,8374,,
61210,Circular Head (M),2010,8368,,
61210,Circular Head (M),2011,8361,,
61210,Circular Head (M),2012,8310,,
61210,Circular Head (M),2013,8249,,
61210,Circular Head (M),2014,8204,,
61210,Circular Head (M),2015,8142,,
61210,Circular Head (M),2016,8104,,
61210,Circular Head (M),2017,8090,,
61210,Circular Head (M),2018,8066,,
61410,Clarence (C),2001,49370,,
61410,Clarence (C),2002,49289,,
61410,Clarence (C),2003,49509,,
61410,Clarence (C),2004,49766,,
61410,Clarence (C),2005,50014,,
61410,Clarence (C),2006,50344,,
61410,Clarence (C),2007,50630,,
61410,Clarence (C),2008,51107,,
61410,Clarence (C),2009,51765,,
61410,Clarence (C),2010,52396,,
61410,Clarence (C),2011,52825,,
61410,Clarence (C),2012,53214,,
61410,Clarence (C),2013,53685,,
61410,Clarence (C),2014,54219,,
61410,Clarence (C),2015,54829,,
61410,Clarence (C),2016,55465,,
61410,Clarence (C),2017,56166,,
61410,Clarence (C),2018,56945,,
61510,Derwent Valley (M),2001,9372,,
61510,Derwent Valley (M),2002,9346,,
61510,Derwent Valley (M),2003,9400,,
61510,Derwent Valley (M),2004,9421,,
61510,Derwent Valley (M),2005,9540,,
61510,Derwent Valley (M),2006,9636,,
61510,Derwent Valley (M),2007,9705,,
61510,Derwent Valley (M),2008,9798,,
61510,Derwent Valley (M),2009,9861,,
61510,Derwent Valley (M),2010,9895,,
61510,Derwent Valley (M),2011,9946,,
61510,Derwent Valley (M),2012,9945,,
61510,Derwent Valley (M),2013,9977,,
61510,Derwent Valley (M),2014,10013,,
61510,Derwent Valley (M),2015,10048,,
61510,Derwent Valley (M),2016,10087,,
61510,Derwent Valley (M),2017,10169,,
61510,Derwent Valley (M),2018,10290,,
61610,Devonport (C),2001,24502,,
61610,Devonport (C),2002,24347,,
61610,Devonport (C),2003,24653,,
61610,Devonport (C),2004,24940,,
61610,Devonport (C),2005,25050,,
61610,Devonport (C),2006,24901,,
61610,Devonport (C),2007,25024,,
61610,Devonport (C),2008,25336,,
61610,Devonport (C),2009,25658,,
61610,Devonport (C),2010,25712,,
61610,Devonport (C),2011,25752,,
61610,Devonport (C),2012,25562,,
61610,Devonport (C),2013,25407,,
61610,Devonport (C),2014,25295,,
61610,Devonport (C),2015,25162,,
61610,Devonport (C),2016,25128,,
61610,Devonport (C),2017,25217,,
61610,Devonport (C),2018,25415,,
61810,Dorset (M),2001,7413,,
61810,Dorset (M),2002,7367,,
61810,Dorset (M),2003,7327,,
61810,Dorset (M),2004,7292,,
61810,Dorset (M),2005,7272,,
61810,Dorset (M),2006,7244,,
61810,Dorset (M),2007,7227,,
61810,Dorset (M),2008,7203,,
61810,Dorset (M),2009,7202,,
61810,Dorset (M),2010,7177,,
61810,Dorset (M),2011,7158,,
61810,Dorset (M),2012,7090,,
61810,Dorset (M),2013,7010,,
61810,Dorset (M),2014,6920,,
61810,Dorset (M),2015,6816,,
61810,Dorset (M),2016,6724,,
61810,Dorset (M),2017,6704,,
61810,Dorset (M),2018,6652,,
62010,Flinders (M) (Tas.),2001,896,,
62010,Flinders (M) (Tas.),2002,889,,
62010,Flinders (M) (Tas.),2003,887,,
62010,Flinders (M) (Tas.),2004,891,,
62010,Flinders (M) (Tas.),2005,897,,
62010,Flinders (M) (Tas.),2006,896,,
62010,Flinders (M) (Tas.),2007,881,,
62010,Flinders (M) (Tas.),2008,867,,
62010,Flinders (M) (Tas.),2009,849,,
62010,Flinders (M) (Tas.),2010,839,,
62010,Flinders (M) (Tas.),2011,809,,
62010,Flinders (M) (Tas.),2012,827,,
62010,Flinders (M) (Tas.),2013,845,,
62010,Flinders (M) (Tas.),2014,871,,
62010,Flinders (M) (Tas.),2015,900,,
62010,Flinders (M) (Tas.),2016,939,,
62010,Flinders (M) (Tas.),2017,957,,
62010,Flinders (M) (Tas.),2018,987,,
62210,George Town (M),2001,6557,,
62210,George Town (M),2002,6603,,
62210,George Town (M),2003,6713,,
62210,George Town (M),2004,6760,,
62210,George Town (M),2005,6755,,
62210,George Town (M),2006,6755,,
62210,George Town (M),2007,6762,,
62210,George Town (M),2008,6779,,
62210,George Town (M),2009,6829,,
62210,George Town (M),2010,6872,,
62210,George Town (M),2011,6857,,
62210,George Town (M),2012,6831,,
62210,George Town (M),2013,6838,,
62210,George Town (M),2014,6854,,
62210,George Town (M),2015,6857,,
62210,George Town (M),2016,6873,,
62210,George Town (M),2017,6918,,
62210,George Town (M),2018,6931,,
62410,Glamorgan/Spring Bay (M),2001,4029,,
62410,Glamorgan/Spring Bay (M),2002,4027,,
62410,Glamorgan/Spring Bay (M),2003,4105,,
62410,Glamorgan/Spring Bay (M),2004,4217,,
62410,Glamorgan/Spring Bay (M),2005,4347,,
62410,Glamorgan/Spring Bay (M),2006,4371,,
62410,Glamorgan/Spring Bay (M),2007,4412,,
62410,Glamorgan/Spring Bay (M),2008,4458,,
62410,Glamorgan/Spring Bay (M),2009,4463,,
62410,Glamorgan/Spring Bay (M),2010,4449,,
62410,Glamorgan/Spring Bay (M),2011,4419,,
62410,Glamorgan/Spring Bay (M),2012,4422,,
62410,Glamorgan/Spring Bay (M),2013,4425,,
62410,Glamorgan/Spring Bay (M),2014,4430,,
62410,Glamorgan/Spring Bay (M),2015,4433,,
62410,Glamorgan/Spring Bay (M),2016,4451,,
62410,Glamorgan/Spring Bay (M),2017,4500,,
62410,Glamorgan/Spring Bay (M),2018,4528,,
62610,Glenorchy (C),2001,43805,,
62610,Glenorchy (C),2002,43729,,
62610,Glenorchy (C),2003,44038,,
62610,Glenorchy (C),2004,44119,,
62610,Glenorchy (C),2005,43850,,
62610,Glenorchy (C),2006,43844,,
62610,Glenorchy (C),2007,44179,,
62610,Glenorchy (C),2008,44542,,
62610,Glenorchy (C),2009,44947,,
62610,Glenorchy (C),2010,45244,,
62610,Glenorchy (C),2011,45402,,
62610,Glenorchy (C),2012,45555,,
62610,Glenorchy (C),2013,45745,,
62610,Glenorchy (C),2014,46044,,
62610,Glenorchy (C),2015,46307,,
62610,Glenorchy (C),2016,46722,,
62610,Glenorchy (C),2017,47241,,
62610,Glenorchy (C),2018,47636,,
62810,Hobart (C),2001,47232,,
62810,Hobart (C),2002,47409,,
62810,Hobart (C),2003,48036,,
62810,Hobart (C),2004,48535,,
62810,Hobart (C),2005,48890,,
62810,Hobart (C),2006,48989,,
62810,Hobart (C),2007,49203,,
62810,Hobart (C),2008,49491,,
62810,Hobart (C),2009,49917,,
62810,Hobart (C),2010,50291,,
62810,Hobart (C),2011,50482,,
62810,Hobart (C),2012,50593,,
62810,Hobart (C),2013,50839,,
62810,Hobart (C),2014,51232,,
62810,Hobart (C),2015,51591,,
62810,Hobart (C),2016,52018,,
62810,Hobart (C),2017,52901,,
62810,Hobart (C),2018,53684,,
63010,Huon Valley (M),2001,13987,,
63010,Huon Valley (M),2002,14051,,
63010,Huon Valley (M),2003,14071,,
63010,Huon Valley (M),2004,14272,,
63010,Huon Valley (M),2005,14394,,
63010,Huon Valley (M),2006,14530,,
63010,Huon Valley (M),2007,14814,,
63010,Huon Valley (M),2008,15083,,
63010,Huon Valley (M),2009,15392,,
63010,Huon Valley (M),2010,15680,,
63010,Huon Valley (M),2011,15905,,
63010,Huon Valley (M),2012,16006,,
63010,Huon Valley (M),2013,16111,,
63010,Huon Valley (M),2014,16243,,
63010,Huon Valley (M),2015,16361,,
63010,Huon Valley (M),2016,16563,,
63010,Huon Valley (M),2017,16875,,
63010,Huon Valley (M),2018,17219,,
63210,Kentish (M),2001,5555,,
63210,Kentish (M),2002,5560,,
63210,Kentish (M),2003,5641,,
63210,Kentish (M),2004,5743,,
63210,Kentish (M),2005,5861,,
63210,Kentish (M),2006,5965,,
63210,Kentish (M),2007,6031,,
63210,Kentish (M),2008,6143,,
63210,Kentish (M),2009,6301,,
63210,Kentish (M),2010,6364,,
63210,Kentish (M),2011,6369,,
63210,Kentish (M),2012,6351,,
63210,Kentish (M),2013,6334,,
63210,Kentish (M),2014,6317,,
63210,Kentish (M),2015,6286,,
63210,Kentish (M),2016,6263,,
63210,Kentish (M),2017,6297,,
63210,Kentish (M),2018,6324,,
63410,King Island (M),2001,1741,,
63410,King Island (M),2002,1730,,
63410,King Island (M),2003,1741,,
63410,King Island (M),2004,1720,,
63410,King Island (M),2005,1715,,
63410,King Island (M),2006,1716,,
63410,King Island (M),2007,1704,,
63410,King Island (M),2008,1690,,
63410,King Island (M),2009,1672,,
63410,King Island (M),2010,1656,,
63410,King Island (M),2011,1637,,
63410,King Island (M),2012,1624,,
63410,King Island (M),2013,1619,,
63410,King Island (M),2014,1611,,
63410,King Island (M),2015,1599,,
63410,King Island (M),2016,1594,,
63410,King Island (M),2017,1592,,
63410,King Island (M),2018,1601,,
63610,Kingborough (M),2001,29285,,
63610,Kingborough (M),2002,29433,,
63610,Kingborough (M),2003,30050,,
63610,Kingborough (M),2004,30571,,
63610,Kingborough (M),2005,31020,,
63610,Kingborough (M),2006,31404,,
63610,Kingborough (M),2007,31938,,
63610,Kingborough (M),2008,32656,,
63610,Kingborough (M),2009,33431,,
63610,Kingborough (M),2010,34124,,
63610,Kingborough (M),2011,34693,,
63610,Kingborough (M),2012,35021,,
63610,Kingborough (M),2013,35351,,
63610,Kingborough (M),2014,35723,,
63610,Kingborough (M),2015,36140,,
63610,Kingborough (M),2016,36544,,
63610,Kingborough (M),2017,37148,,
63610,Kingborough (M),2018,37734,,
63810,Latrobe (M) (Tas.),2001,8324,,
63810,Latrobe (M) (Tas.),2002,8391,,
63810,Latrobe (M) (Tas.),2003,8516,,
63810,Latrobe (M) (Tas.),2004,8677,,
63810,Latrobe (M) (Tas.),2005,8759,,
63810,Latrobe (M) (Tas.),2006,8973,,
63810,Latrobe (M) (Tas.),2007,9162,,
63810,Latrobe (M) (Tas.),2008,9402,,
63810,Latrobe (M) (Tas.),2009,9694,,
63810,Latrobe (M) (Tas.),2010,10063,,
63810,Latrobe (M) (Tas.),2011,10275,,
63810,Latrobe (M) (Tas.),2012,10343,,
63810,Latrobe (M) (Tas.),2013,10433,,
63810,Latrobe (M) (Tas.),2014,10569,,
63810,Latrobe (M) (Tas.),2015,10723,,
63810,Latrobe (M) (Tas.),2016,10927,,
63810,Latrobe (M) (Tas.),2017,11111,,
63810,Latrobe (M) (Tas.),2018,11329,,
64010,Launceston (C),2001,62966,,
64010,Launceston (C),2002,63113,,
64010,Launceston (C),2003,63695,,
64010,Launceston (C),2004,64264,,
64010,Launceston (C),2005,64715,,
